Input.index,WorkerId,Input.English,Input.French,Answer.translation
7,A1DP3WNXZKMBVL,Adam optimization,optimisation Adam,optimisation Adam
7,A1DP3WNXZKMBVL,Adam optimization algorithm,algorithme d'optimisation Adam,algorithme d'optimisation Adam
7,A1S9SJ5CZTZH1M,Adam,Adam,Adam
7,A1S9SJ5CZTZH1M,Adam algorithm,algorithme Adam,algorithme Adam
7,A1S9SJ5CZTZH1M,Adam optimiser,optimiseur Adam,optimiseur Adam
7,A1S9SJ5CZTZH1M,Adam optimization,optimisation Adam,optimisation Adam
7,A1S9SJ5CZTZH1M,Adam optimization algorithm,algorithme d'optimisation Adam,algorithme d'optimisation Adam
7,A21RTAAAV3BQ1U,Adam,Adam,Adam
7,A21RTAAAV3BQ1U,Adam algorithm,algorithme Adam,algorithme Adam
7,A21RTAAAV3BQ1U,Adam optimiser,optimiseur Adam,optimiseur Adam
7,A21RTAAAV3BQ1U,Adam optimization,optimisation Adam,optimisation Adam
7,A21RTAAAV3BQ1U,Adam optimization algorithm,algorithme d'optimisation Adam,algorithme d'optimisation Adam
7,A3JDSO90RW8ORC,Adam,Adam,Adam
7,A3JDSO90RW8ORC,Adam algorithm,algorithme Adam,algorithme Adam
7,A3JDSO90RW8ORC,Adam optimiser,optimiseur Adam,optimiseur Adam
7,A3JDSO90RW8ORC,Adam optimization,optimisation Adam,optimisation Adam
7,A3JDSO90RW8ORC,Adam optimization algorithm,algorithme d'optimisation Adam,algorithme d'optimisation Adam
7,AATNSR9QAYC5Q,Adam,Adam,Adam
7,AATNSR9QAYC5Q,Adam algorithm,algorithme Adam,algorithme Adam
7,AATNSR9QAYC5Q,Adam optimiser,optimiseur Adam,optimiseur Adam
7,AATNSR9QAYC5Q,Adam optimization,optimisation Adam,optimisation Adam
7,AATNSR9QAYC5Q,Adam optimization algorithm,algorithme d'optimisation Adam,algorithme d'optimisation Adam
7,ACS6S6YQWPTZ1,Adam,Adam,Adam
7,ACS6S6YQWPTZ1,Adam algorithm,algorithme Adam,algorithme Adam
7,ACS6S6YQWPTZ1,Adam optimiser,optimiseur Adam,optimiseur Adam
7,ACS6S6YQWPTZ1,Adam optimization,optimisation Adam,optimisation Adam
7,ACS6S6YQWPTZ1,Adam optimization algorithm,algorithme d'optimisation Adam,algorithme d'optimisation Adam
7,AHX4W473FN5US,Adam,Adam,Adam
7,AHX4W473FN5US,Adam algorithm,algorithme Adam,algorithme Adam
7,AHX4W473FN5US,Adam optimiser,optimiseur Adam,optimiseur Adam
7,AHX4W473FN5US,Adam optimization,optimisation Adam,optimisation Adam
7,AHX4W473FN5US,Adam optimization algorithm,algorithme d'optimisation Adam,algorithme d'optimisation Adam
7,AJFSM5DLXF59T,Adam,Adam,Adam
7,AJFSM5DLXF59T,Adam algorithm,algorithme Adam,algorithme Adam
7,AJFSM5DLXF59T,Adam optimiser,optimiseur Adam,optimiseur Adam
7,AJFSM5DLXF59T,Adam optimization,optimisation Adam,optimisation Adam
7,AJFSM5DLXF59T,Adam optimization algorithm,algorithme d'optimisation Adam,algorithme d'optimisation Adam
8,A14F5XX4Y4KG9P,Adam optimizer,Optimiseur Adam,Adam optimizer: optimiseur Adam
8,A14F5XX4Y4KG9P,Adapter,adaptateur,Adapter: adaptateur
8,A14F5XX4Y4KG9P,Additionally,de plus,Additionally: de plus
8,A14F5XX4Y4KG9P,Algorithm,algorithme,Algorithm: algorithme
8,A14F5XX4Y4KG9P,AmbigQA,AmbigQA,AmbigQA: AmbigQA
8,A1DEIZQB0X8KNT,Adam optimizer,Optimiseur Adam,Optimiseur Adam
8,A1DEIZQB0X8KNT,Adapter,adaptateur,Adaptateur
8,A1DEIZQB0X8KNT,Additionally,de plus,De plus
8,A1DEIZQB0X8KNT,Algorithm,algorithme,Algorithme
8,A1DEIZQB0X8KNT,AmbigQA,AmbigQA,AmbigQA
8,A1DP3WNXZKMBVL,Adam optimizer,Optimiseur Adam,optimiseur Adam
8,A1DP3WNXZKMBVL,Adapter,adaptateur,Adaptateur
8,A1DP3WNXZKMBVL,Additionally,de plus,De plus
8,A1DP3WNXZKMBVL,Algorithm,algorithme,Algorithme
8,A1DP3WNXZKMBVL,AmbigQA,AmbigQA,AmbigQA
8,A21RTAAAV3BQ1U,Adam optimizer,Optimiseur Adam,optimiseur Adam
8,A21RTAAAV3BQ1U,Adapter,adaptateur,Adaptateur
8,A21RTAAAV3BQ1U,Additionally,de plus,De plus
8,A21RTAAAV3BQ1U,Algorithm,algorithme,Algorithme
8,A21RTAAAV3BQ1U,AmbigQA,AmbigQA,AmbigQA
8,A2VHCY98AAL24A,Adam optimizer,Optimiseur Adam,optimiseur Adam
8,A2VHCY98AAL24A,Adapter,adaptateur,Adaptateur
8,A2VHCY98AAL24A,Additionally,de plus,De plus
8,A2VHCY98AAL24A,Algorithm,algorithme,Algorithme
8,A2VHCY98AAL24A,AmbigQA,AmbigQA,AmbigQA
8,A3JDSO90RW8ORC,Adam optimizer,Optimiseur Adam,optimiseur Adam
8,A3JDSO90RW8ORC,Adapter,adaptateur,adaptateur
8,A3JDSO90RW8ORC,Additionally,de plus,De plus
8,A3JDSO90RW8ORC,Algorithm,algorithme,algorithme
8,A3JDSO90RW8ORC,AmbigQA,AmbigQA,AmbigQA
8,AATNSR9QAYC5Q,Adam optimizer,Optimiseur Adam,optimiseur Adam
8,AATNSR9QAYC5Q,Adapter,adaptateur,adaptateur
8,AATNSR9QAYC5Q,Additionally,de plus,de plus
8,AATNSR9QAYC5Q,Algorithm,algorithme,algorithme
8,AATNSR9QAYC5Q,AmbigQA,AmbigQA,AmbigQA
8,ACS6S6YQWPTZ1,Adam optimizer,Optimiseur Adam,optimiseur Adam
8,ACS6S6YQWPTZ1,Adapter,adaptateur,Adaptateur
8,ACS6S6YQWPTZ1,Additionally,de plus,De plus
8,ACS6S6YQWPTZ1,Algorithm,algorithme,Algorithme
8,ACS6S6YQWPTZ1,AmbigQA,AmbigQA,AmbigQA
8,AHX4W473FN5US,Adam optimizer,Optimiseur Adam,optimiseur Adam
8,AHX4W473FN5US,Adapter,adaptateur,adaptateur
8,AHX4W473FN5US,Additionally,de plus,De plus
8,AHX4W473FN5US,Algorithm,algorithme,algorithme
8,AHX4W473FN5US,AmbigQA,AmbigQA,AmbigQA
8,AJFSM5DLXF59T,Adam optimizer,Optimiseur Adam,optimiseur Adam
8,AJFSM5DLXF59T,Adapter,adaptateur,adaptateur
8,AJFSM5DLXF59T,Additionally,de plus,De plus
8,AJFSM5DLXF59T,Algorithm,algorithme,algorithme
8,AJFSM5DLXF59T,AmbigQA,AmbigQA,AmbigQA
9,A14F5XX4Y4KG9P,Answer Set Programming,programmation par ensemble de réponses,Programmation par ensembles de réponses
9,A14F5XX4Y4KG9P,Apriori,Apriori,Apriori
9,A14F5XX4Y4KG9P,Apriori algorithm,algorithme Apriori,algorithme Apriori
9,A14F5XX4Y4KG9P,Arcade Learning Environment,environnement d'apprentissage d'arcade,Environnement d'apprentissage Arcade
9,A14F5XX4Y4KG9P,Architectures,architectures,Architectures
9,A1DEIZQB0X8KNT,Answer Set Programming,programmation par ensemble de réponses,Programmation par ensembles de réponses
9,A1DEIZQB0X8KNT,Apriori,Apriori,Apriori
9,A1DEIZQB0X8KNT,Apriori algorithm,algorithme Apriori,algorithme Apriori
9,A1DEIZQB0X8KNT,Arcade Learning Environment,environnement d'apprentissage d'arcade,Environnement d'apprentissage Arcade
9,A1DEIZQB0X8KNT,Architectures,architectures,Architectures
9,A1DP3WNXZKMBVL,Answer Set Programming,programmation par ensemble de réponses,Programmation par ensembles de réponses
9,A1DP3WNXZKMBVL,Apriori,Apriori,Apriori
9,A1DP3WNXZKMBVL,Apriori algorithm,algorithme Apriori,algorithme Apriori
9,A1DP3WNXZKMBVL,Arcade Learning Environment,environnement d'apprentissage d'arcade,Environnement d'apprentissage Arcade
9,A1DP3WNXZKMBVL,Architectures,architectures,Architectures
9,A21RTAAAV3BQ1U,Answer Set Programming,programmation par ensemble de réponses,Programmation par ensembles de réponses
9,A21RTAAAV3BQ1U,Apriori,Apriori,Apriori
9,A21RTAAAV3BQ1U,Apriori algorithm,algorithme Apriori,algorithme Apriori
9,A21RTAAAV3BQ1U,Arcade Learning Environment,environnement d'apprentissage d'arcade,Environnement d'apprentissage Arcade
9,A21RTAAAV3BQ1U,Architectures,architectures,Architectures
9,A2QG6WA7SYJY5Y,Answer Set Programming,programmation par ensemble de réponses,Programmation par ensembles de réponses
9,A2QG6WA7SYJY5Y,Apriori,Apriori,Apriori
9,A2QG6WA7SYJY5Y,Apriori algorithm,algorithme Apriori,Algorithme Apriori
9,A2QG6WA7SYJY5Y,Arcade Learning Environment,environnement d'apprentissage d'arcade,Environnement d'apprentissage Arcade
9,A2QG6WA7SYJY5Y,Architectures,architectures,Architectures
9,A3JDSO90RW8ORC,Answer Set Programming,programmation par ensemble de réponses,Programmation par ensembles de réponses
9,A3JDSO90RW8ORC,Apriori,Apriori,Apriori
9,A3JDSO90RW8ORC,Apriori algorithm,algorithme Apriori,algorithme Apriori
9,A3JDSO90RW8ORC,Arcade Learning Environment,environnement d'apprentissage d'arcade,Environnement d'apprentissage Arcade
9,A3JDSO90RW8ORC,Architectures,architectures,Architectures
9,AATNSR9QAYC5Q,Answer Set Programming,programmation par ensemble de réponses,Programmation par ensembles de réponses
9,AATNSR9QAYC5Q,Apriori,Apriori,Apriori
9,AATNSR9QAYC5Q,Apriori algorithm,algorithme Apriori,Algorithme Apriori
9,AATNSR9QAYC5Q,Arcade Learning Environment,environnement d'apprentissage d'arcade,Environnement d'apprentissage Arcade
9,AATNSR9QAYC5Q,Architectures,architectures,Architectures
9,ACS6S6YQWPTZ1,Answer Set Programming,programmation par ensemble de réponses,Programmation par ensembles de réponses
9,ACS6S6YQWPTZ1,Apriori,Apriori,Apriori
9,ACS6S6YQWPTZ1,Apriori algorithm,algorithme Apriori,algorithme Apriori
9,ACS6S6YQWPTZ1,Arcade Learning Environment,environnement d'apprentissage d'arcade,Environnement d'apprentissage Arcade
9,ACS6S6YQWPTZ1,Architectures,architectures,Architectures
9,AHX4W473FN5US,Answer Set Programming,programmation par ensemble de réponses,Programmation par ensembles de réponses
9,AHX4W473FN5US,Apriori,Apriori,Apriori
9,AHX4W473FN5US,Apriori algorithm,algorithme Apriori,Algorithme Apriori
9,AHX4W473FN5US,Arcade Learning Environment,environnement d'apprentissage d'arcade,Environnement d'apprentissage Arcade
9,AHX4W473FN5US,Architectures,architectures,Architectures
9,AJFSM5DLXF59T,Answer Set Programming,programmation par ensemble de réponses,Programmation par Ensembles de Réponses
9,AJFSM5DLXF59T,Apriori,Apriori,Apriori
9,AJFSM5DLXF59T,Apriori algorithm,algorithme Apriori,Algorithme Apriori
9,AJFSM5DLXF59T,Arcade Learning Environment,environnement d'apprentissage d'arcade,Environnement d'Apprentissage Arcade
9,AJFSM5DLXF59T,Architectures,architectures,Architectures
10,A14F5XX4Y4KG9P,Artificial Intelligence,Intelligence artificielle,Artificial Intelligence: Intelligence Artificielle
10,A14F5XX4Y4KG9P,Attention,attention,Attention: Attention
10,A14F5XX4Y4KG9P,Autoencoder,Autoencodeur,Autoencoder: Autoencodeur
10,A14F5XX4Y4KG9P,Automatic Speech Recognition,reconnaissance automatique de la parole,Automatic Speech Recognition: Reconnaissance Automatique de la Parole
10,A14F5XX4Y4KG9P,Autonomous Systems,Systèmes autonomes,Autonomous Systems: Systèmes Autonomes
10,A1DP3WNXZKMBVL,Artificial Intelligence,Intelligence artificielle,Intelligence Artificielle
10,A1DP3WNXZKMBVL,Attention,attention,Attention
10,A1DP3WNXZKMBVL,Autoencoder,Autoencodeur,encodeur automatique
10,A1DP3WNXZKMBVL,Automatic Speech Recognition,reconnaissance automatique de la parole,Reconnaissance Automatique de la Parole
10,A1DP3WNXZKMBVL,Autonomous Systems,Systèmes autonomes,Systèmes Autonomes
10,A1S9SJ5CZTZH1M,Artificial Intelligence,Intelligence artificielle,Intelligence Artificielle
10,A1S9SJ5CZTZH1M,Attention,attention,Attention
10,A1S9SJ5CZTZH1M,Autoencoder,Autoencodeur,Autoencodeur
10,A1S9SJ5CZTZH1M,Automatic Speech Recognition,reconnaissance automatique de la parole,Reconnaissance Automatique de la Parole
10,A1S9SJ5CZTZH1M,Autonomous Systems,Systèmes autonomes,Systèmes Autonomes
10,A21RTAAAV3BQ1U,Artificial Intelligence,Intelligence artificielle,Intelligence Artificielle
10,A21RTAAAV3BQ1U,Attention,attention,Attention
10,A21RTAAAV3BQ1U,Autoencoder,Autoencodeur,Autoencodeur
10,A21RTAAAV3BQ1U,Automatic Speech Recognition,reconnaissance automatique de la parole,Reconnaissance Automatique de la Parole
10,A21RTAAAV3BQ1U,Autonomous Systems,Systèmes autonomes,Systèmes Autonomes
10,A2QG6WA7SYJY5Y,Artificial Intelligence,Intelligence artificielle,Intelligence Artificielle
10,A2QG6WA7SYJY5Y,Attention,attention,Attention
10,A2QG6WA7SYJY5Y,Autoencoder,Autoencodeur,Autoencodeur
10,A2QG6WA7SYJY5Y,Automatic Speech Recognition,reconnaissance automatique de la parole,Reconnaissance Automatique de la Parole
10,A2QG6WA7SYJY5Y,Autonomous Systems,Systèmes autonomes,Systèmes Autonomes
10,A3JDSO90RW8ORC,Artificial Intelligence,Intelligence artificielle,Intelligence Artificielle
10,A3JDSO90RW8ORC,Attention,attention,Attention
10,A3JDSO90RW8ORC,Autoencoder,Autoencodeur,Autoencodeur
10,A3JDSO90RW8ORC,Automatic Speech Recognition,reconnaissance automatique de la parole,Reconnaissance Automatique de la Parole
10,A3JDSO90RW8ORC,Autonomous Systems,Systèmes autonomes,Systèmes Autonomes
10,A3QLNXYO3P06WF,Artificial Intelligence,Intelligence artificielle,Intelligence Artificielle
10,A3QLNXYO3P06WF,Attention,attention,Attention
10,A3QLNXYO3P06WF,Autoencoder,Autoencodeur,Autoencodeur
10,A3QLNXYO3P06WF,Automatic Speech Recognition,reconnaissance automatique de la parole,Reconnaissance Automatique de la Parole
10,A3QLNXYO3P06WF,Autonomous Systems,Systèmes autonomes,Systèmes Autonomes
10,AATNSR9QAYC5Q,Artificial Intelligence,Intelligence artificielle,Intelligence Artificielle
10,AATNSR9QAYC5Q,Attention,attention,Attention
10,AATNSR9QAYC5Q,Autoencoder,Autoencodeur,Autoencodeur
10,AATNSR9QAYC5Q,Automatic Speech Recognition,reconnaissance automatique de la parole,Reconnaissance Automatique de la Parole
10,AATNSR9QAYC5Q,Autonomous Systems,Systèmes autonomes,Systèmes Autonomes
10,ACS6S6YQWPTZ1,Artificial Intelligence,Intelligence artificielle,Intelligence Artificielle
10,ACS6S6YQWPTZ1,Attention,attention,Attention
10,ACS6S6YQWPTZ1,Autoencoder,Autoencodeur,Autoencodeur
10,ACS6S6YQWPTZ1,Automatic Speech Recognition,reconnaissance automatique de la parole,Reconnaissance Automatique de la Parole
10,ACS6S6YQWPTZ1,Autonomous Systems,Systèmes autonomes,Systèmes Autonomes
10,AJFSM5DLXF59T,Artificial Intelligence,Intelligence artificielle,Intelligence Artificielle
10,AJFSM5DLXF59T,Attention,attention,Attention
10,AJFSM5DLXF59T,Autoencoder,Autoencodeur,Autoencodeur
10,AJFSM5DLXF59T,Automatic Speech Recognition,reconnaissance automatique de la parole,Reconnaissance Automatique de la Parole
10,AJFSM5DLXF59T,Autonomous Systems,Systèmes autonomes,Systèmes Autonomes
11,A14F5XX4Y4KG9P,Average Pool,couche de pooling moyenne,Average Pool: pooling moyen
11,A14F5XX4Y4KG9P,Average Precision,précision moyenne,Average Precision: précision moyenne
11,A14F5XX4Y4KG9P,Azuma-Hoeffding inequality,inégalité d'Azuma-Hoeffding,Azuma-Hoeffding inequality: inégalité d'Azuma-Hoeffding
11,A14F5XX4Y4KG9P,B-spline,B-spline,B-spline: B-spline
11,A14F5XX4Y4KG9P,BART,BART,BART: BART
11,A1DEIZQB0X8KNT,Average Pool,couche de pooling moyenne,Pooling moyen
11,A1DEIZQB0X8KNT,Average Precision,précision moyenne,Précision moyenne
11,A1DEIZQB0X8KNT,Azuma-Hoeffding inequality,inégalité d'Azuma-Hoeffding,inégalité d'Azuma-Hoeffding
11,A1DEIZQB0X8KNT,B-spline,B-spline,B-spline
11,A1DEIZQB0X8KNT,BART,BART,BART
11,A1DP3WNXZKMBVL,Average Pool,couche de pooling moyenne,moyenne de pool
11,A1DP3WNXZKMBVL,Average Precision,précision moyenne,précision moyenne
11,A1DP3WNXZKMBVL,Azuma-Hoeffding inequality,inégalité d'Azuma-Hoeffding,inégalité d'Azuma-Hoeffding
11,A1DP3WNXZKMBVL,B-spline,B-spline,B-spline
11,A1DP3WNXZKMBVL,BART,BART,BART
11,A1S9SJ5CZTZH1M,Average Pool,couche de pooling moyenne,Moyenne Pool
11,A1S9SJ5CZTZH1M,Average Precision,précision moyenne,Précision Moyenne
11,A1S9SJ5CZTZH1M,Azuma-Hoeffding inequality,inégalité d'Azuma-Hoeffding,inégalité d'Azuma-Hoeffding
11,A1S9SJ5CZTZH1M,B-spline,B-spline,B-spline
11,A1S9SJ5CZTZH1M,BART,BART,BART
11,A21RTAAAV3BQ1U,Average Pool,couche de pooling moyenne,Average Pool
11,A21RTAAAV3BQ1U,Average Precision,précision moyenne,Précision Moyenne
11,A21RTAAAV3BQ1U,Azuma-Hoeffding inequality,inégalité d'Azuma-Hoeffding,inégalité d'Azuma-Hoeffding
11,A21RTAAAV3BQ1U,B-spline,B-spline,B-spline
11,A21RTAAAV3BQ1U,BART,BART,BART
11,A2QG6WA7SYJY5Y,Average Pool,couche de pooling moyenne,moyenne de pool
11,A2QG6WA7SYJY5Y,Average Precision,précision moyenne,précision moyenne
11,A2QG6WA7SYJY5Y,Azuma-Hoeffding inequality,inégalité d'Azuma-Hoeffding,inégalité d'Azuma-Hoeffding
11,A2QG6WA7SYJY5Y,B-spline,B-spline,B-spline
11,A2QG6WA7SYJY5Y,BART,BART,BART
11,A3JPQAK02PUM87,Average Pool,couche de pooling moyenne,pooling moyen
11,A3JPQAK02PUM87,Average Precision,précision moyenne,précision moyenne
11,A3JPQAK02PUM87,Azuma-Hoeffding inequality,inégalité d'Azuma-Hoeffding,inégalité d'Azuma-Hoeffding
11,A3JPQAK02PUM87,B-spline,B-spline,B-spline
11,A3JPQAK02PUM87,BART,BART,BART
11,AATNSR9QAYC5Q,Average Pool,couche de pooling moyenne,Pooling moyen
11,AATNSR9QAYC5Q,Average Precision,précision moyenne,Précision moyenne
11,AATNSR9QAYC5Q,Azuma-Hoeffding inequality,inégalité d'Azuma-Hoeffding,Inégalité d'Azuma-Hoeffding
11,AATNSR9QAYC5Q,B-spline,B-spline,B-spline
11,AATNSR9QAYC5Q,BART,BART,BART
11,ACS6S6YQWPTZ1,Average Pool,couche de pooling moyenne,Pooling moyen
11,ACS6S6YQWPTZ1,Average Precision,précision moyenne,Précision moyenne
11,ACS6S6YQWPTZ1,Azuma-Hoeffding inequality,inégalité d'Azuma-Hoeffding,Inégalité d'Azuma-Hoeffding
11,ACS6S6YQWPTZ1,B-spline,B-spline,Spline B
11,ACS6S6YQWPTZ1,BART,BART,BART
11,AJFSM5DLXF59T,Average Pool,couche de pooling moyenne,moyenne de sous-échantillonnage
11,AJFSM5DLXF59T,Average Precision,précision moyenne,précision moyenne
11,AJFSM5DLXF59T,Azuma-Hoeffding inequality,inégalité d'Azuma-Hoeffding,inégalité d'Azuma-Hoeffding
11,AJFSM5DLXF59T,B-spline,B-spline,B-spline
11,AJFSM5DLXF59T,BART,BART,BART
12,A14F5XX4Y4KG9P,BERT,Représentations d'encodeurs bidirectionnels à partir de transformateurs,BERT
12,A14F5XX4Y4KG9P,BERTs,BERTs,BERTs
12,A14F5XX4Y4KG9P,BETO,BETO,BETO
12,A14F5XX4Y4KG9P,BIO,BIO,BIO
12,A14F5XX4Y4KG9P,BLEU,bleu,BLEU
12,A1DEIZQB0X8KNT,BERT,Représentations d'encodeurs bidirectionnels à partir de transformateurs,BERT
12,A1DEIZQB0X8KNT,BERTs,BERTs,BERTs
12,A1DEIZQB0X8KNT,BETO,BETO,BETO
12,A1DEIZQB0X8KNT,BIO,BIO,BIO
12,A1DEIZQB0X8KNT,BLEU,bleu,BLEU
12,A1RAJW5O9HPPE2,BERT,Représentations d'encodeurs bidirectionnels à partir de transformateurs,BERT
12,A1RAJW5O9HPPE2,BERTs,BERTs,BERTs
12,A1RAJW5O9HPPE2,BETO,BETO,BETO
12,A1RAJW5O9HPPE2,BIO,BIO,BIO
12,A1RAJW5O9HPPE2,BLEU,bleu,BLEU
12,A1S9SJ5CZTZH1M,BERT,Représentations d'encodeurs bidirectionnels à partir de transformateurs,BERT
12,A1S9SJ5CZTZH1M,BERTs,BERTs,BERTs
12,A1S9SJ5CZTZH1M,BETO,BETO,BETO
12,A1S9SJ5CZTZH1M,BIO,BIO,BIO
12,A1S9SJ5CZTZH1M,BLEU,bleu,BLEU
12,A21RTAAAV3BQ1U,BERT,Représentations d'encodeurs bidirectionnels à partir de transformateurs,BERT
12,A21RTAAAV3BQ1U,BERTs,BERTs,BERTs
12,A21RTAAAV3BQ1U,BETO,BETO,BETO
12,A21RTAAAV3BQ1U,BIO,BIO,BIO
12,A21RTAAAV3BQ1U,BLEU,bleu,BLEU
12,A2RFY9YXUWY2E1,BERT,Représentations d'encodeurs bidirectionnels à partir de transformateurs,BERT
12,A2RFY9YXUWY2E1,BERTs,BERTs,BERTs
12,A2RFY9YXUWY2E1,BETO,BETO,BETO
12,A2RFY9YXUWY2E1,BIO,BIO,BIO
12,A2RFY9YXUWY2E1,BLEU,bleu,BLEU
12,A3JPQAK02PUM87,BERT,Représentations d'encodeurs bidirectionnels à partir de transformateurs,BERT
12,A3JPQAK02PUM87,BERTs,BERTs,BERT
12,A3JPQAK02PUM87,BETO,BETO,BETO
12,A3JPQAK02PUM87,BIO,BIO,BIO
12,A3JPQAK02PUM87,BLEU,bleu,BLEU
12,AATNSR9QAYC5Q,BERT,Représentations d'encodeurs bidirectionnels à partir de transformateurs,BERT
12,AATNSR9QAYC5Q,BERTs,BERTs,BERTs
12,AATNSR9QAYC5Q,BETO,BETO,BETO
12,AATNSR9QAYC5Q,BIO,BIO,BIO
12,AATNSR9QAYC5Q,BLEU,bleu,BLEU
12,AHX4W473FN5US,BERT,Représentations d'encodeurs bidirectionnels à partir de transformateurs,BERT
12,AHX4W473FN5US,BERTs,BERTs,BERTs
12,AHX4W473FN5US,BETO,BETO,BETO
12,AHX4W473FN5US,BIO,BIO,BIO
12,AHX4W473FN5US,BLEU,bleu,BLEU
12,AJFSM5DLXF59T,BERT,Représentations d'encodeurs bidirectionnels à partir de transformateurs,BERT
12,AJFSM5DLXF59T,BERTs,BERTs,BERTs
12,AJFSM5DLXF59T,BETO,BETO,BETO
12,AJFSM5DLXF59T,BIO,BIO,BIO
12,AJFSM5DLXF59T,BLEU,bleu,BLEU
13,A14F5XX4Y4KG9P,BPE,BPE,BPE: BPE
13,A14F5XX4Y4KG9P,BSARD,BSARD,BSARD: BSARD
13,A14F5XX4Y4KG9P,Backbone,colonne vertébrale,Backbone: fondation
13,A14F5XX4Y4KG9P,Backpropagation,rétropropagation,Backpropagation: rétropropagation
13,A14F5XX4Y4KG9P,Baseline,Référence,Baseline: référence
13,A1DEIZQB0X8KNT,BPE,BPE,EPB
13,A1DEIZQB0X8KNT,BSARD,BSARD,BSARD
13,A1DEIZQB0X8KNT,Backbone,colonne vertébrale,Colonne vertébrale
13,A1DEIZQB0X8KNT,Backpropagation,rétropropagation,Rétropropagation
13,A1DEIZQB0X8KNT,Baseline,Référence,Référence
13,A1DP3WNXZKMBVL,BPE,BPE,EPB
13,A1DP3WNXZKMBVL,BSARD,BSARD,BSARD
13,A1DP3WNXZKMBVL,Backbone,colonne vertébrale,Colonne vertébrale
13,A1DP3WNXZKMBVL,Backpropagation,rétropropagation,Rétropropagation
13,A1DP3WNXZKMBVL,Baseline,Référence,Référence
13,A21RTAAAV3BQ1U,BPE,BPE,BPE
13,A21RTAAAV3BQ1U,BSARD,BSARD,BSARD
13,A21RTAAAV3BQ1U,Backbone,colonne vertébrale,Backbone
13,A21RTAAAV3BQ1U,Backpropagation,rétropropagation,Rétropropagation
13,A21RTAAAV3BQ1U,Baseline,Référence,Ligne de base
13,A2QG6WA7SYJY5Y,BPE,BPE,BPE (Encodage par paires de symboles)
13,A2QG6WA7SYJY5Y,BSARD,BSARD,BSARD
13,A2QG6WA7SYJY5Y,Backbone,colonne vertébrale,Backbone
13,A2QG6WA7SYJY5Y,Backpropagation,rétropropagation,Rétropropagation
13,A2QG6WA7SYJY5Y,Baseline,Référence,Référence
13,A3JDSO90RW8ORC,BPE,BPE,BPE
13,A3JDSO90RW8ORC,BSARD,BSARD,BSARD
13,A3JDSO90RW8ORC,Backbone,colonne vertébrale,Backbone
13,A3JDSO90RW8ORC,Backpropagation,rétropropagation,Rétropropagation
13,A3JDSO90RW8ORC,Baseline,Référence,Référence
13,A3JPQAK02PUM87,BPE,BPE,BPE
13,A3JPQAK02PUM87,BSARD,BSARD,BSARD
13,A3JPQAK02PUM87,Backbone,colonne vertébrale,squelette
13,A3JPQAK02PUM87,Backpropagation,rétropropagation,rétropropagation
13,A3JPQAK02PUM87,Baseline,Référence,référence
13,A3QLNXYO3P06WF,BPE,BPE,BPE
13,A3QLNXYO3P06WF,BSARD,BSARD,BSARD
13,A3QLNXYO3P06WF,Backbone,colonne vertébrale,Backbone
13,A3QLNXYO3P06WF,Backpropagation,rétropropagation,Rétropropagation
13,A3QLNXYO3P06WF,Baseline,Référence,Référence
13,AATNSR9QAYC5Q,BPE,BPE,BPE
13,AATNSR9QAYC5Q,BSARD,BSARD,BSARD
13,AATNSR9QAYC5Q,Backbone,colonne vertébrale,Architecture de base
13,AATNSR9QAYC5Q,Backpropagation,rétropropagation,Rétropropagation
13,AATNSR9QAYC5Q,Baseline,Référence,Référence
13,AJFSM5DLXF59T,BPE,BPE,BPE
13,AJFSM5DLXF59T,BSARD,BSARD,BSARD
13,AJFSM5DLXF59T,Backbone,colonne vertébrale,base
13,AJFSM5DLXF59T,Backpropagation,rétropropagation,rétropropagation
13,AJFSM5DLXF59T,Baseline,Référence,référence
14,A14F5XX4Y4KG9P,Basis Pursuit,Poursuite de base,Pursuite de base
14,A14F5XX4Y4KG9P,Batch Normalization,normalisation par lots,Normalisation par lot
14,A14F5XX4Y4KG9P,Baum-Welch algorithm,algorithme de Baum-Welch,Algorithme de Baum-Welch
14,A14F5XX4Y4KG9P,Bayes,Bayes,Bayésien
14,A14F5XX4Y4KG9P,Bayes classifier,Classifieur bayésien,Classifieur bayésien
14,A1DP3WNXZKMBVL,Basis Pursuit,Poursuite de base,Pourchèvement de Base
14,A1DP3WNXZKMBVL,Batch Normalization,normalisation par lots,Normalisation par lot
14,A1DP3WNXZKMBVL,Baum-Welch algorithm,algorithme de Baum-Welch,Algorithme de Baum-Welch
14,A1DP3WNXZKMBVL,Bayes,Bayes,Bayes
14,A1DP3WNXZKMBVL,Bayes classifier,Classifieur bayésien,Classificateur Bayésien
